Name,SID,Email,Lab 1,Lab 1 - Max Points,Lab 1 - Submission Time,Lab 1 - Lateness (H:M:S),Project 1 Checkpoint,Project 1 Checkpoint - Max Points,Project 1 Checkpoint - Submission Time,Project 1 Checkpoint - Lateness (H:M:S),Project 1,Project 1 - Max Points,Project 1 - Submission Time,Project 1 - Lateness (H:M:S),Lab 2,Lab 2 - Max Points,Lab 2 - Submission Time,Lab 2 - Lateness (H:M:S),Lab 3,Lab 3 - Max Points,Lab 3 - Submission Time,Lab 3 - Lateness (H:M:S),Project 2 Checkpoint,Project 2 Checkpoint - Max Points,Project 2 Checkpoint - Submission Time,Project 2 Checkpoint - Lateness (H:M:S),Project 2,Project 2 - Max Points,Project 2 - Submission Time,Project 2 - Lateness (H:M:S),Lab 2 Redemption,Lab 2 Redemption - Max Points,Lab 2 Redemption - Submission Time,Lab 2 Redemption - Lateness (H:M:S),Lab 4,Lab 4 - Max Points,Lab 4 - Submission Time,Lab 4 - Lateness (H:M:S),Lab 3 Redemption,Lab 3 Redemption - Max Points,Lab 3 Redemption - Submission Time,Lab 3 Redemption - Lateness (H:M:S),Project 1 Redemption,Project 1 Redemption - Max Points,Project 1 Redemption - Submission Time,Project 1 Redemption - Lateness (H:M:S),Project 2 Redemption,Project 2 Redemption - Max Points,Project 2 Redemption - Submission Time,Project 2 Redemption - Lateness (H:M:S),Lab 5,Lab 5 - Max Points,Lab 5 - Submission Time,Lab 5 - Lateness (H:M:S),Midterm,Midterm - Max Points,Midterm - Submission Time,Midterm - Lateness (H:M:S),Project 3 Checkpoint,Project 3 Checkpoint - Max Points,Project 3 Checkpoint - Submission Time,Project 3 Checkpoint - Lateness (H:M:S),Project 3,Project 3 - Max Points,Project 3 - Submission Time,Project 3 - Lateness (H:M:S),Lab 4 Redemption,Lab 4 Redemption - Max Points,Lab 4 Redemption - Submission Time,Lab 4 Redemption - Lateness (H:M:S),Lab 6,Lab 6 - Max Points,Lab 6 - Submission Time,Lab 6 - Lateness (H:M:S),Lab 7,Lab 7 - Max Points,Lab 7 - Submission Time,Lab 7 - Lateness (H:M:S),Final Project (Checkpoint1),Final Project (Checkpoint1) - Max Points,Final Project (Checkpoint1) - Submission Time,Final Project (Checkpoint1) - Lateness (H:M:S),Lab 5 Redemption,Lab 5 Redemption - Max Points,Lab 5 Redemption - Submission Time,Lab 5 Redemption - Lateness (H:M:S),Lab 6 Redemption,Lab 6 Redemption - Max Points,Lab 6 Redemption - Submission Time,Lab 6 Redemption - Lateness (H:M:S),Final Project (Checkpoint2),Final Project (Checkpoint2) - Max Points,Final Project (Checkpoint2) - Submission Time,Final Project (Checkpoint2) - Lateness (H:M:S),Lab 8,Lab 8 - Max Points,Lab 8 - Submission Time,Lab 8 - Lateness (H:M:S),Project 3 Redemption,Project 3 Redemption - Max Points,Project 3 Redemption - Submission Time,Project 3 Redemption - Lateness (H:M:S),Discussion 8 Worksheet,Discussion 8 Worksheet - Max Points,Discussion 8 Worksheet - Submission Time,Discussion 8 Worksheet - Lateness (H:M:S),Lab 7 Redemption,Lab 7 Redemption - Max Points,Lab 7 Redemption - Submission Time,Lab 7 Redemption - Lateness (H:M:S),Total Lateness (H:M:S),disc_count,lecture_count,Lab 1 Redemption,Lab 1 Redemption - Max Points,Lab 1 Grade,Lab 1 Redemption Grade,Lab 2 Grade,Lab 2 Redemption Grade,Lab 3 Grade,Lab 3 Redemption Grade,Lab 4 Grade,Lab 4 Redemption Grade,Lab 5 Grade,Lab 5 Redemption Grade,Lab 6 Grade,Lab 6 Redemption Grade,Lab 7 Grade,Lab 7 Redemption Grade,Project 1 Grade,Project 1 Redemption Grade,Project 2 Grade,Project 2 Redemption Grade,Project 3 Grade,Project 3 Redemption Grade,Project 1 Checkpoint Final Grade,Project 2 Checkpoint Final Grade,Project 3 Checkpoint Final Grade,Project 1 Final Grade,Project 2 Final Grade,Project 3 Final Grade,Lab 1 Final Grade,Lab 2 Final Grade,Lab 3 Final Grade,Lab 4 Final Grade,Lab 5 Final Grade,Lab 6 Final Grade,Lab 7 Final Grade,Dropped Labs,Elgible for Discussion,Max Possible Points,Current Max Possible Score,Lab Average,Project Average,Project Checkpoint Average,Overall Score without Discussion,Overall Score with Discussion,Overall Score,Current Score
Angela Shen,A18083527,a9shen@ucsd.edu,130.0,133.0,2024-04-06 23:46:44 -0700,00:00:00,13.0,13.0,2024-04-11 21:57:33 -0700,00:00:00,115.0,123.0,2024-04-19 21:43:46 -0700,00:00:00,66.5,79.5,2024-04-13 02:12:36 -0700,00:00:00,48.0,56.0,2024-04-24 23:00:24 -0700,00:00:00,5.0,5.0,2024-04-24 16:30:53 -0700,00:00:00,92.0,101.0,2024-05-02 19:55:14 -0700,00:00:00,73.5,79.5,2024-04-25 16:36:07 -0700,00:00:00,86.5,93.0,2024-04-30 17:28:41 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-07 23:52:20 -0700,00:00:00,35.0,50.0,2024-05-02 13:00:07 -0700,00:00:00,10.0,10.0,2024-05-09 20:21:29 -0700,00:00:00,88.0,100.0,2024-05-17 01:13:51 -0700,00:00:00,,93.0,,00:00:00,56.0,56.0,2024-05-14 13:54:29 -0700,00:00:00,110.0,111.0,2024-05-22 16:40:29 -0700,00:00:00,0.0,20.0,2024-05-23 18:15:13 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,64.0,65.0,2024-05-27 23:00:08 -0700,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,7.0,6.0,,133.0,0.9774436090225563,,0.8364779874213837,0.9245283018867925,0.8571428571428571,,0.9301075268817204,,1.0,,1.0,,0.990990990990991,,0.9349593495934959,,0.9108910891089109,,0.88,,1.0,1.0,1.0,0.9349593495934959,0.9108910891089109,0.88,0.9774436090225563,0.9069182389937107,0.8571428571428571,0.9301075268817204,1.0,1.0,0.990990990990991,Lab 3,False,37.30555555555556,37.30555555555556,0.9518004604331194,0.9086168129008022,1.0,34.84235018196079,34.84235018196079,34.84235018196079,93.3972156776313
Aniket Bhosale,A16884343,abhosale@ucsd.edu,128.0,133.0,2024-04-10 18:01:13 -0700,00:00:00,13.0,13.0,2024-04-11 23:20:46 -0700,00:00:00,111.0,123.0,2024-04-19 21:16:13 -0700,00:00:00,78.5,79.5,2024-04-17 20:21:56 -0700,00:00:00,51.0,56.0,2024-04-24 00:30:14 -0700,00:00:00,5.0,5.0,2024-04-26 18:12:13 -0700,00:00:00,91.0,101.0,2024-05-03 21:15:16 -0700,00:00:00,,79.5,,00:00:00,86.5,93.0,2024-05-03 01:33:14 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-06 01:01:11 -0700,00:00:00,36.0,50.0,2024-05-02 13:00:03 -0700,00:00:00,10.0,10.0,2024-05-11 23:13:04 -0700,00:00:00,93.0,100.0,2024-05-15 22:45:03 -0700,00:00:00,,93.0,,00:00:00,54.0,56.0,2024-05-14 15:08:27 -0700,00:00:00,104.0,111.0,2024-05-22 00:24:29 -0700,00:00:00,18.0,20.0,2024-05-24 17:41:52 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,61.0,65.0,2024-05-28 20:42:01 -0700,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,0.0,7.0,,133.0,0.9624060150375939,,0.9874213836477987,,0.9107142857142857,,0.9301075268817204,,1.0,,0.9642857142857143,,0.9369369369369369,,0.9024390243902439,,0.900990099009901,,0.93,,1.0,1.0,1.0,0.9024390243902439,0.900990099009901,0.93,0.9624060150375939,0.9874213836477987,0.9107142857142857,0.9301075268817204,1.0,0.9642857142857143,0.9369369369369369,Lab 3,False,37.30555555555556,37.30555555555556,0.9559816946434357,0.9111430411333816,1.0,34.95475838237102,34.95475838237102,34.95475838237102,93.69853326622165
Antoine CARRE CARRE,U10042056,ax009221@acsmail.ucsd.edu,115.0,133.0,2024-04-10 19:27:47 -0700,00:00:00,,13.0,,00:00:00,,123.0,,00:00:00,,79.5,,00:00:00,,56.0,,00:00:00,,5.0,,00:00:00,,101.0,,00:00:00,,79.5,,00:00:00,,93.0,,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,,61.0,,00:00:00,,50.0,,00:00:00,,10.0,,00:00:00,,100.0,,00:00:00,,93.0,,00:00:00,,56.0,,00:00:00,,111.0,,00:00:00,,20.0,,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,0.0,0.0,,133.0,0.8646616541353384,,,,,,,,,,,,,,,,,,,,,,,,,,0.8646616541353384,,,,,,,Lab 2,False,37.30555555555556,37.30555555555556,0.12352309344790548,0.0,0.0,1.921470342522974,1.921470342522974,1.921470342522974,5.150627872734703
Arjun Varshney,A17048280,avarshney@ucsd.edu,131.0,133.0,2024-04-10 16:51:24 -0700,00:00:00,13.0,13.0,2024-04-12 19:58:50 -0700,00:00:00,118.0,123.0,2024-04-19 16:45:46 -0700,00:00:00,68.0,79.5,2024-04-17 18:07:47 -0700,00:00:00,50.0,56.0,2024-04-24 17:22:30 -0700,00:00:00,5.0,5.0,2024-04-26 15:14:52 -0700,00:00:00,92.0,101.0,2024-05-05 14:05:10 -0700,00:00:00,,79.5,,00:00:00,86.5,93.0,2024-04-30 21:51:35 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-08 22:02:36 -0700,00:00:00,15.0,50.0,2024-05-02 12:59:56 -0700,00:00:00,10.0,10.0,2024-05-13 17:54:01 -0700,00:00:00,74.0,100.0,2024-05-17 19:26:22 -0700,00:00:00,,93.0,,00:00:00,46.0,56.0,2024-05-17 11:24:52 -0700,00:00:00,73.0,111.0,2024-05-24 23:38:48 -0700,00:00:00,0.0,20.0,2024-05-23 16:10:08 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,89.0,100.0,2024-05-25 18:03:39 -0700,00:00:00,,7.0,2024-05-28 23:50:54 -0700,00:00:00,,111.0,,00:00:00,00:00:00,6.0,1.0,,133.0,0.9849624060150376,,0.8553459119496856,,0.8928571428571429,,0.9301075268817204,,1.0,,0.8214285714285714,,0.6576576576576577,,0.959349593495935,,0.9108910891089109,,0.74,0.89,1.0,1.0,1.0,0.959349593495935,0.9108910891089109,0.86,0.9849624060150376,0.8553459119496856,0.8928571428571429,0.9301075268817204,1.0,0.8214285714285714,0.6576576576576577,Lab 7,False,37.30555555555556,37.30555555555556,0.8774798881128307,0.9100802275349485,1.0,33.7136914147021,33.7136914147021,33.7136914147021,90.3717714764911
Arshia Vadhani,A17535512,avadhani@ucsd.edu,112.0,133.0,2024-04-09 19:17:01 -0700,00:00:00,13.0,13.0,2024-04-12 18:17:06 -0700,00:00:00,106.0,123.0,2024-04-20 15:39:56 -0700,00:00:00,71.5,79.5,2024-04-17 22:54:21 -0700,00:00:00,48.0,56.0,2024-04-25 15:20:17 -0700,00:00:00,5.0,5.0,2024-04-26 21:10:50 -0700,00:00:00,80.0,101.0,2024-05-07 21:47:25 -0700,00:00:00,78.5,79.5,2024-04-21 19:13:21 -0700,00:00:00,80.5,93.0,2024-05-03 21:23:29 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,59.0,61.0,2024-05-08 21:15:10 -0700,00:00:00,16.0,50.0,2024-05-02 13:00:08 -0700,00:00:00,10.0,10.0,2024-05-10 14:06:51 -0700,00:00:00,91.0,100.0,2024-05-21 23:29:13 -0700,00:00:00,,93.0,,00:00:00,51.0,56.0,2024-05-16 15:34:47 -0700,00:00:00,105.0,111.0,2024-05-22 15:59:05 -0700,00:00:00,0.0,20.0,2024-05-24 18:19:24 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,2024-05-27 17:57:57 -0700,00:00:00,,111.0,,00:00:00,00:00:00,5.0,6.0,,133.0,0.8421052631578947,,0.89937106918239,0.9874213836477987,0.8571428571428571,,0.8655913978494624,,0.9672131147540983,,0.9107142857142857,,0.9459459459459459,,0.8617886178861789,,0.7920792079207921,,0.91,,1.0,1.0,1.0,0.8617886178861789,0.7920792079207921,0.91,0.8421052631578947,0.969811320754717,0.8571428571428571,0.8655913978494624,0.9672131147540983,0.9107142857142857,0.9459459459459459,Lab 1,False,37.30555555555556,37.30555555555556,0.9083605979027515,0.8546226086023236,1.0,33.154227656447475,33.154227656447475,33.154227656447475,88.87209200536925
Arthur Brown,A17110814,ajbrown@ucsd.edu,122.0,133.0,2024-04-10 20:58:59 -0700,00:00:00,5.0,13.0,2024-04-12 22:51:08 -0700,00:00:00,100.0,123.0,2024-04-19 19:10:56 -0700,00:00:00,63.0,79.5,2024-04-17 21:39:46 -0700,00:00:00,19.0,56.0,2024-04-28 23:56:34 -0700,00:00:00,5.0,5.0,2024-04-26 16:22:16 -0700,00:00:00,91.0,101.0,2024-05-03 19:25:48 -0700,00:00:00,,79.5,,00:00:00,93.0,93.0,2024-05-05 22:30:17 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-08 22:04:08 -0700,00:00:00,25.0,50.0,2024-05-02 13:00:04 -0700,00:00:00,10.0,10.0,2024-05-08 23:09:51 -0700,00:00:00,90.0,100.0,2024-05-17 19:37:55 -0700,00:00:00,,93.0,,00:00:00,49.0,56.0,2024-05-15 17:16:46 -0700,00:00:00,107.0,111.0,2024-05-26 20:35:41 -0700,00:00:00,,20.0,,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,0.0,5.0,,133.0,0.9172932330827067,,0.7924528301886793,,0.3392857142857143,,1.0,,1.0,,0.875,,0.963963963963964,,0.8130081300813008,,0.900990099009901,,0.9,,0.38461538461538464,1.0,1.0,0.8130081300813008,0.900990099009901,0.9,0.9172932330827067,0.7924528301886793,0.3392857142857143,1.0,1.0,0.875,0.963963963963964,Lab 3,False,37.30555555555556,37.30555555555556,0.8411422487887236,0.8713327430304005,0.7948717948717948,31.806539297593318,31.806539297593318,31.806539297593318,85.25952455051076
Athira Rajiv,A16317648,arajiv@ucsd.edu,122.0,133.0,2024-04-08 17:21:04 -0700,00:00:00,12.0,13.0,2024-04-12 19:59:43 -0700,00:00:00,98.0,123.0,2024-04-21 18:41:48 -0700,00:00:00,75.5,79.5,2024-04-17 20:10:28 -0700,00:00:00,54.5,56.0,2024-04-24 18:30:30 -0700,00:00:00,5.0,5.0,2024-04-26 15:10:58 -0700,00:00:00,77.0,101.0,2024-05-05 21:04:02 -0700,00:00:00,,79.5,,00:00:00,93.0,93.0,2024-05-03 21:00:59 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-08 15:57:19 -0700,00:00:00,22.0,50.0,2024-05-02 13:00:09 -0700,00:00:00,10.0,10.0,2024-05-13 17:47:30 -0700,00:00:00,78.0,100.0,2024-05-20 21:49:14 -0700,00:00:00,,93.0,,00:00:00,52.0,56.0,2024-05-17 21:42:34 -0700,00:00:00,107.0,111.0,2024-05-21 21:57:43 -0700,00:00:00,,20.0,,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,1.0,0.0,,133.0,0.9172932330827067,,0.949685534591195,,0.9732142857142857,,1.0,,1.0,,0.9285714285714286,,0.963963963963964,,0.7967479674796748,,0.7623762376237624,,0.78,,0.9230769230769231,1.0,1.0,0.7967479674796748,0.7623762376237624,0.78,0.9172932330827067,0.949685534591195,0.9732142857142857,1.0,1.0,0.9285714285714286,0.963963963963964,Lab 1,False,37.30555555555556,37.30555555555556,0.9618183494176543,0.7797080683678125,0.9743589743589745,32.504221973692474,32.504221973692474,32.504221973692474,87.12970893916075
Avi Mehta,A17381507,avmehta@ucsd.edu,131.0,133.0,2024-04-10 23:37:27 -0700,00:00:00,13.0,13.0,2024-04-12 20:55:24 -0700,00:00:00,108.0,123.0,2024-04-21 20:54:00 -0700,00:00:00,70.5,79.5,2024-04-17 22:43:37 -0700,00:00:00,54.0,56.0,2024-04-28 23:26:16 -0700,00:00:00,5.0,5.0,2024-04-25 22:55:19 -0700,00:00:00,93.0,101.0,2024-05-07 16:37:28 -0700,00:00:00,,79.5,,00:00:00,85.0,93.0,2024-05-03 21:51:12 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-10 00:11:44 -0700,00:00:00,16.0,50.0,2024-05-02 13:00:04 -0700,00:00:00,10.0,10.0,2024-05-11 11:47:40 -0700,00:00:00,100.0,100.0,2024-05-21 19:51:57 -0700,00:00:00,,93.0,,00:00:00,0.0,56.0,2024-05-17 22:48:58 -0700,00:00:00,55.0,111.0,2024-05-26 23:21:48 -0700,00:00:00,20.0,20.0,2024-05-24 15:12:12 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,6.0,4.0,,133.0,0.9849624060150376,,0.8867924528301887,,0.9642857142857143,,0.9139784946236559,,1.0,,0.0,,0.4954954954954955,,0.8780487804878049,,0.9207920792079208,,1.0,,1.0,1.0,1.0,0.8780487804878049,0.9207920792079208,1.0,0.9849624060150376,0.8867924528301887,0.9642857142857143,0.9139784946236559,1.0,0.0,0.4954954954954955,Lab 6,False,37.30555555555556,37.30555555555556,0.7493592233214417,0.9329469532319085,1.0,32.14945440254293,32.14945440254293,32.14945440254293,86.17873108648885
Berlen Zhang,A17468932,byzhang@ucsd.edu,131.0,133.0,2024-04-11 00:57:41 -0700,00:00:00,13.0,13.0,2024-04-12 17:06:20 -0700,00:00:00,106.0,123.0,2024-04-19 18:41:12 -0700,00:00:00,70.5,79.5,2024-04-19 01:22:49 -0700,25:23:49,55.0,56.0,2024-04-28 16:01:12 -0700,00:00:00,5.0,5.0,2024-04-26 20:52:12 -0700,00:00:00,75.0,101.0,2024-05-05 23:45:17 -0700,00:00:00,,79.5,,00:00:00,72.5,93.0,2024-05-03 23:49:27 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-10 19:50:37 -0700,00:00:00,12.0,50.0,2024-05-02 13:00:03 -0700,00:00:00,10.0,10.0,2024-05-12 15:59:38 -0700,00:00:00,100.0,100.0,2024-05-17 21:05:51 -0700,00:00:00,,93.0,,00:00:00,14.0,56.0,2024-05-17 23:50:13 -0700,00:00:00,106.0,111.0,2024-05-25 23:56:02 -0700,00:00:00,20.0,20.0,2024-05-24 21:42:59 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,25:23:49,7.0,5.0,,133.0,0.9849624060150376,,0.8867924528301887,,0.9821428571428571,,0.7795698924731183,,1.0,,0.25,,0.954954954954955,,0.8617886178861789,,0.7425742574257426,,1.0,,1.0,1.0,1.0,0.8617886178861789,0.7425742574257426,1.0,0.9849624060150376,0.8867924528301887,0.9821428571428571,0.7795698924731183,1.0,0.25,0.954954954954955,Lab 6,False,37.30555555555556,37.30555555555556,0.8340603662023082,0.8681209584373072,1.0,32.25154033384653,32.25154033384653,32.25154033384653,86.45237915252977
Bhagya Ram,A17354875,bhram@ucsd.edu,126.0,133.0,2024-04-10 22:13:00 -0700,00:00:00,13.0,13.0,2024-04-12 13:59:58 -0700,00:00:00,101.0,123.0,2024-04-19 16:28:19 -0700,00:00:00,72.5,79.5,2024-04-17 20:30:15 -0700,00:00:00,55.0,56.0,2024-04-24 22:48:43 -0700,00:00:00,5.0,5.0,2024-04-25 18:22:19 -0700,00:00:00,91.0,101.0,2024-05-03 15:56:06 -0700,00:00:00,73.5,79.5,2024-05-04 16:21:59 -0700,00:00:00,85.0,93.0,2024-04-30 22:25:31 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-08 19:43:05 -0700,00:00:00,22.0,50.0,2024-05-02 13:00:17 -0700,00:00:00,10.0,10.0,2024-05-10 12:28:47 -0700,00:00:00,75.5,100.0,2024-05-17 13:02:15 -0700,00:00:00,91.0,93.0,2024-05-04 16:02:51 -0700,00:00:00,52.0,56.0,2024-05-17 13:40:33 -0700,00:00:00,100.0,111.0,2024-05-24 15:18:19 -0700,00:00:00,20.0,20.0,2024-05-23 17:01:20 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,7.0,7.0,,133.0,0.9473684210526315,,0.9119496855345912,0.9245283018867925,0.9821428571428571,,0.9139784946236559,0.978494623655914,1.0,,0.9285714285714286,,0.9009009009009009,,0.8211382113821138,,0.900990099009901,,0.755,,1.0,1.0,1.0,0.8211382113821138,0.900990099009901,0.755,0.9473684210526315,0.9220125786163522,0.9821428571428571,0.9655913978494624,1.0,0.9285714285714286,0.9009009009009009,Lab 7,False,37.30555555555556,37.30555555555556,0.9495125120190904,0.8257094367973382,1.0,33.25224657135817,33.25224657135817,33.25224657135817,89.13483816596383
Brandon Chiou,A18069949,brchiou@ucsd.edu,133.0,133.0,2024-04-11 00:45:45 -0700,00:00:00,13.0,13.0,2024-04-12 22:39:07 -0700,00:00:00,115.0,123.0,2024-04-19 23:44:17 -0700,00:00:00,79.5,79.5,2024-04-17 20:45:44 -0700,00:00:00,49.0,56.0,2024-04-25 14:38:45 -0700,00:00:00,5.0,5.0,2024-04-25 22:14:44 -0700,00:00:00,95.0,101.0,2024-05-07 23:58:49 -0700,00:00:00,,79.5,,00:00:00,93.0,93.0,2024-05-05 20:25:02 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-11 00:03:01 -0700,00:00:00,32.0,50.0,2024-05-02 13:00:08 -0700,00:00:00,10.0,10.0,2024-05-13 22:27:28 -0700,00:00:00,95.0,100.0,2024-05-15 22:02:13 -0700,00:00:00,,93.0,,00:00:00,47.0,56.0,2024-05-19 22:49:28 -0700,00:00:00,,111.0,,00:00:00,20.0,20.0,2024-05-24 00:33:51 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,2024-05-28 20:32:52 -0700,00:00:00,,111.0,,00:00:00,00:00:00,4.0,5.0,,133.0,1.0,,1.0,,0.875,,1.0,,1.0,,0.8392857142857143,,,,0.9349593495934959,,0.9405940594059405,,0.95,,1.0,1.0,1.0,0.9349593495934959,0.9405940594059405,0.95,1.0,1.0,0.875,1.0,1.0,0.8392857142857143,,Lab 7,False,37.30555555555556,37.30555555555556,0.8163265306122449,0.9418511363331454,1.0,33.35812150465918,33.35812150465918,33.35812150465918,89.41864290154359
Brandon Ng,A18095288,b5ng@ucsd.edu,128.0,133.0,2024-04-10 16:47:10 -0700,00:00:00,13.0,13.0,2024-04-12 15:36:07 -0700,00:00:00,108.0,123.0,2024-04-19 14:44:26 -0700,00:00:00,78.0,79.5,2024-04-17 15:19:33 -0700,00:00:00,52.0,56.0,2024-04-22 13:50:13 -0700,00:00:00,5.0,5.0,2024-04-22 20:45:39 -0700,00:00:00,94.0,101.0,2024-05-03 16:35:16 -0700,00:00:00,78.5,79.5,2024-04-22 14:00:52 -0700,00:00:00,80.5,93.0,2024-05-01 23:22:59 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-07 21:51:03 -0700,00:00:00,29.0,50.0,2024-05-02 13:00:08 -0700,00:00:00,10.0,10.0,2024-05-09 22:34:11 -0700,00:00:00,95.0,100.0,2024-05-18 16:47:12 -0700,00:00:00,89.0,93.0,2024-05-11 15:46:57 -0700,00:00:00,55.0,56.0,2024-05-15 17:35:29 -0700,00:00:00,110.0,111.0,2024-05-21 19:32:02 -0700,00:00:00,0.0,20.0,2024-05-24 16:15:42 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,,20.0,,00:00:00,65.0,65.0,2024-05-23 15:06:16 -0700,00:00:00,,100.0,,00:00:00,,7.0,,00:00:00,,111.0,,00:00:00,00:00:00,7.0,6.0,,133.0,0.9624060150375939,,0.9811320754716981,0.9874213836477987,0.9285714285714286,,0.8655913978494624,0.956989247311828,1.0,,0.9821428571428571,,0.990990990990991,,0.8780487804878049,,0.9306930693069307,,0.95,,1.0,1.0,1.0,0.8780487804878049,0.9306930693069307,0.95,0.9624060150375939,0.9861635220125786,0.9285714285714286,0.9387096774193548,1.0,0.9821428571428571,0.990990990990991,Lab 3,False,37.30555555555556,37.30555555555556,0.9698549273106861,0.9195806165982452,1.0,35.32876876382778,35.32876876382778,35.32876876382778,94.70109273997022
Camille Sicat,A17367248,cisicat@ucsd.edu,113.0,133.0,2024-04-08 21:41:36 -0700,00:00:00,13.0,13.0,2024-04-09 21:15:18 -0700,00:00:00,107.0,123.0,2024-04-16 17:49:14 -0700,00:00:00,60.5,79.5,2024-04-16 13:22:41 -0700,00:00:00,53.0,56.0,2024-04-24 15:02:16 -0700,00:00:00,5.0,5.0,2024-04-22 15:08:35 -0700,00:00:00,87.0,101.0,2024-05-02 13:35:49 -0700,00:00:00,71.5,79.5,2024-04-22 13:14:11 -0700,00:00:00,87.5,93.0,2024-05-01 12:34:29 -0700,00:00:00,,56.0,,00:00:00,,123.0,,00:00:00,,101.0,,00:00:00,61.0,61.0,2024-05-04 16:17:40 -0700,00:00:00,28.0,50.0,2024-05-02 13:00:07 -0700,00:00:00,10.0,10.0,2024-05-07 17:31:25 -0700,00:00:00,72.0,100.0,2024-05-16 13:45:23 -0700,00:00:00,,93.0,,00:00:00,50.0,56.0,2024-05-15 21:48:03 -0700,00:00:00,104.0,111.0,2024-05-22 22:11:58 -0700,00:00:00,0.0,20.0,2024-05-21 21:50:05 -0700,00:00:00,,61.0,,00:00:00,,56.0,,00:00:00,20.0,20.0,2024-05-28 13:33:29 -0700,00:00:00,,65.0,,00:00:00,,100.0,,00:00:00,,7.0,2024-05-28 20:36:33 -0700,00:00:00,,111.0,,00:00:00,00:00:00,7.0,7.0,,133.0,0.849624060150376,,0.7610062893081762,0.89937106918239,0.9464285714285714,,0.9408602150537635,,1.0,,0.8928571428571429,,0.9369369369369369,,0.8699186991869918,,0.8613861386138614,,0.72,,1.0,1.0,1.0,0.8699186991869918,0.8613861386138614,0.72,0.849624060150376,0.8716981132075472,0.9464285714285714,0.9408602150537635,1.0,0.8928571428571429,0.9369369369369369,Lab 1,False,37.30555555555556,37.30555555555556,0.9197721485191911,0.8171016126002844,1.0,32.628221990998306,32.628221990998306,32.628221990998306,87.46209915680856
